Wall time,Step,Value
1752437283.6694062,2500000,2540.5302734375
1752437295.614709,2505000,1776.0635986328125
1752437300.137758,2507500,2846.52099609375
1752437306.8874876,2510000,2362.976806640625
1752437312.5162387,2512500,2440.31005859375
1752437317.2307553,2515000,2327.31982421875
1752437323.4733486,2517500,2094.689208984375
1752437349.737365,2530000,2195.145751953125
1752437361.110284,2535000,2881.703857421875
1752437372.252598,2540000,2840.153564453125
1752437378.2687263,2542500,2772.026611328125
1752437383.9697814,2545000,2791.1220703125
1752437410.1126711,2557500,2565.17529296875
1752437431.883125,2567500,2455.582763671875
1752437442.9297993,2572500,2496.453125
1752437448.6416423,2575000,2984.635986328125
1752437480.5452166,2590000,2782.334228515625
1752437485.4636421,2592500,3049.359619140625
1752437491.4917314,2595000,2734.656494140625
1752437497.3505306,2597500,2983.41796875
1752437502.5536795,2600000,3014.994873046875
1752437523.2100844,2610000,2640.113037109375
1752437534.4503317,2615000,2625.81396484375
1752437540.196614,2617500,2648.206787109375
1752437572.2935216,2632500,2440.424560546875
1752437578.4887617,2635000,3593.028076171875
1752437594.6991806,2642500,2968.857666015625
1752437604.0227206,2647500,2896.552490234375
1752437610.5599554,2650000,2674.19287109375
1752437615.983353,2652500,3179.551513671875
1752437625.7776356,2657500,2674.4970703125
1752437641.3160338,2665000,2992.244140625
1752437646.5107312,2667500,2718.010009765625
1752437653.6992645,2670000,3198.68212890625
1752437664.2109735,2675000,2688.417724609375
1752437669.2143908,2677500,2146.3193359375
1752437674.680817,2680000,3061.44580078125
1752437680.906302,2682500,2760.28662109375
1752437685.7333174,2685000,2852.9990234375
1752437691.4428227,2687500,2932.62646484375
1752437707.678418,2695000,2873.34619140625
1752437712.9725387,2697500,3143.125
1752437724.224085,2702500,3604.626953125
1752437728.887684,2705000,3385.96630859375
1752437735.6556385,2707500,3058.918212890625
1752437750.9381046,2715000,2408.48388671875
1752437755.7763333,2717500,2122.9560546875
1752437761.583963,2720000,3306.82763671875
1752437782.21554,2730000,2797.9921875
1752437787.1473558,2732500,2528.592529296875
1752437791.9035976,2735000,2453.572265625
1752437817.2128859,2747500,3047.616455078125
1752437828.2208335,2752500,2632.84130859375
1752437837.442061,2757500,1999.7550048828125
1752437843.2027538,2760000,3096.684814453125
1752437846.7192373,2762500,2830.888671875
1752437863.1487448,2770000,2808.73291015625
1752437869.0449758,2772500,2987.021240234375
1752437873.3148704,2775000,3014.841064453125
1752437879.7574854,2777500,2098.405517578125
1752437885.027252,2780000,2466.717041015625
1752437890.5862944,2782500,3499.8115234375
1752437895.9770317,2785000,3222.059814453125
1752437902.4825163,2787500,2799.41259765625
1752437913.1020951,2792500,2916.645751953125
1752437927.4503598,2800000,2854.52001953125
1752437937.9855173,2805000,2702.61328125
1752437942.8686075,2807500,3296.70068359375
1752437960.0188224,2815000,3073.548095703125
1752437964.7996316,2817500,3165.56884765625
1752437975.6452444,2822500,2117.232666015625
1752437982.382406,2825000,2792.562255859375
1752437986.6021013,2827500,3272.865478515625
1752437991.1631598,2830000,3211.0419921875
1752437996.9862826,2832500,3615.090087890625
1752438007.7250056,2837500,3115.5634765625
1752438013.3739002,2840000,2846.6123046875
1752438018.7545457,2842500,1689.86865234375
