Wall time,Step,Value
1752492863.8300455,112600,-0.8082723021507263
1752492864.6121721,112800,-0.7894465923309326
1752492864.8497932,113000,-0.9676340818405151
1752492865.0961509,113200,-0.8963440656661987
1752492865.3362384,113400,-0.805992603302002
1752492865.58151,113600,-0.8432855010032654
1752492866.3203852,113800,-0.6525779366493225
1752492866.5665743,114000,-0.16500648856163025
1752492866.8091102,114200,-1.3203456401824951
1752492867.0567524,114400,-0.8829354047775269
1752492867.2886758,114600,-0.6832941770553589
1752492868.0219512,114800,-0.7043982148170471
1752492868.2617414,115000,-0.9173743724822998
1752492868.4952235,115200,-0.49716126918792725
1752492868.726189,115400,-1.2978261709213257
1752492868.9641032,115600,-1.12171471118927
1752492869.6919844,115800,-0.6826556921005249
1752492869.9396112,116000,-1.3287259340286255
1752492870.1707375,116200,-0.9774364233016968
1752492870.399457,116400,-0.99174964427948
1752492870.6447325,116600,-1.3361626863479614
1752492871.5395823,116800,-0.6321966052055359
1752492871.772877,117000,-1.1741771697998047
1752492871.994719,117200,-1.5620779991149902
1752492872.2338648,117400,-1.2674754858016968
1752492872.4772346,117600,-0.6477668881416321
1752492873.29133,117800,-0.9757553339004517
1752492873.5147834,118000,-2.36100435256958
1752492873.7425878,118200,-0.9800200462341309
1752492873.9742157,118400,-1.603410243988037
1752492874.2065225,118600,-0.4766315817832947
1752492875.063686,118800,-0.9576082825660706
1752492875.3044698,119000,-1.1920300722122192
1752492875.5429566,119200,-0.49956241250038147
1752492875.7844288,119400,-0.8422070741653442
1752492876.0137866,119600,-0.5088403820991516
1752492876.2450688,119800,-1.5365314483642578
1752492877.1120703,120000,-1.2036497592926025
1752492877.3479092,120200,-1.3503576517105103
1752492877.5699298,120400,-1.2234379053115845
1752492877.798855,120600,-1.0163772106170654
1752492878.0245254,120800,-1.871054768562317
1752492878.8613622,121000,-0.9800414443016052
1752492879.083935,121200,-1.2505182027816772
1752492879.3156974,121400,-0.6441434025764465
1752492879.5582924,121600,-0.848292887210846
1752492879.7955,121800,-1.1348419189453125
1752492880.6220949,122000,-0.8794777393341064
1752492880.865733,122200,-0.9850349426269531
1752492881.1018465,122400,-0.8038543462753296
1752492881.3436751,122600,-1.1352654695510864
1752492881.5759292,122800,-0.8164321780204773
1752492882.4502525,123000,-0.7999773025512695
1752492882.671572,123200,-1.1194841861724854
1752492882.9075668,123400,-1.183328628540039
1752492883.1463335,123600,-1.0464543104171753
1752492883.3741336,123800,-0.64867103099823
1752492884.2023687,124000,-0.8325502276420593
1752492884.4362512,124200,-0.9850137233734131
1752492884.8115773,124400,-1.1752463579177856
1752492885.143122,124600,-1.1291505098342896
1752492885.3959095,124800,-1.1682063341140747
1752492886.207874,125000,-0.9617493748664856
1752492886.447757,125200,-1.1440376043319702
1752492886.6866763,125400,-0.9694309234619141
1752492886.9340625,125600,-1.4555175304412842
1752492887.1684759,125800,-0.6483301520347595
1752492888.0016546,126000,-0.9691080451011658
1752492888.2464325,126200,-1.2672436237335205
1752492888.4952168,126400,-1.1110485792160034
1752492888.738372,126600,-0.9526862502098083
1752492888.9774206,126800,-1.1145414113998413
1752492889.7691193,127000,-0.8164905905723572
1752492890.0106053,127200,-2.1452722549438477
1752492890.2566495,127400,-0.656761646270752
1752492890.4934173,127600,-0.8124350309371948
1752492890.7299833,127800,-2.888611316680908
